,original_title,title,id,genre_ids,release_date,popularity,vote_average,vote_count,original_language,adult
1901,बधाई दो,Badhaai Do,754716,"[35, 18]",2022-02-11,16.757,6.8,63,hi,False
1902,"Garou Garou, le passe-muraille",Mr. Peek-a-Boo,50444,[35],1951-04-06,17.233,6.2,42,fr,False
1903,陽光普照,A Sun,622951,"[18, 80]",2019-11-01,17.223,7.727,225,zh,False
1904,Tata mută munții,The Father Who Moves Mountains,840427,"[18, 53]",2021-07-23,8.16,5.9,85,ro,False
1905,Gridlocked,Gridlocked,356334,[28],2016-06-14,8.6,5.9,160,en,False
1906,Nuovo Olimpo,Nuovo Olimpo,1044648,"[10749, 18]",2023-11-01,17.217,7.003,180,it,False
1907,Robin Robin,Robin Robin,649928,"[16, 12, 10751]",2021-10-09,17.213,7.061,190,en,False
1908,Sulla mia pelle,On My Skin,538362,[18],2018-09-12,8.6,8.0,1840,it,False
1909,Shimmer Lake,Shimmer Lake,457962,"[53, 80, 18, 9648]",2017-06-09,17.156,5.9,412,en,False
1910,Single All the Way,Single All the Way,810873,"[10749, 35]",2021-12-02,11.605,6.5,363,en,False
1911,意外,Accident,25474,"[28, 18, 53]",2009-09-24,17.125,6.6,111,cn,False
1912,The Woman in the Window,The Woman in the Window,520663,"[80, 9648, 53]",2021-05-13,12.098,6.019,1919,en,False
1913,Love in the Villa,Love in the Villa,934756,"[10749, 35]",2022-09-01,17.102,6.033,352,en,False
1914,Dendam Pontianak,Revenge of the Pontianak,621681,"[27, 10749]",2019-08-29,17.093,5.0,20,ms,False
1915,ये जवानी है दीवानी,Yeh Jawaani Hai Deewani,185008,"[10749, 35]",2013-05-31,13.834,7.2,253,hi,False
1916,サイダーのように言葉が湧き上がる,Words Bubble Up Like Soda Pop,579741,"[16, 10749, 18]",2021-07-22,12.841,7.351,276,ja,False
1917,रूही,Roohi,694103,"[27, 35]",2021-03-11,13.177,4.4,28,hi,False
1918,Kenny Begins,Kenny Begins,21013,"[28, 35, 878]",2009-03-25,7.284,6.0,26,sv,False
1919,Neal Brennan: 3 Mics,Neal Brennan: 3 Mics,435351,[35],2017-01-17,16.969,7.2,70,en,False
1920,Elisa y Marcela,Elisa & Marcela,535356,"[18, 10749]",2019-05-24,12.119,7.3,377,es,False
1921,Sneekweek,Scream Week,348320,"[35, 53, 27]",2016-01-28,12.116,4.9,60,nl,False
1922,Red Dot,Red Dot,649087,"[53, 27]",2021-02-11,12.109,5.881,684,sv,False
1923,Fun Size,Fun Size,82679,[35],2012-10-24,12.104,5.6,425,en,False
1924,Holiday in the Vineyards,Holiday in the Vineyards,1189733,"[10749, 18]",2023-12-13,12.1,5.8,17,en,False
1925,Cuando los ángeles duermen,When the Angels Sleep,533992,"[53, 80]",2018-09-07,12.088,5.6,252,es,False
1926,Untold: The Rise and Fall of AND1,Untold: The Rise and Fall of AND1,1002305,[99],2022-08-23,12.082,7.2,41,en,False
1927,The Fundamentals of Caring,The Fundamentals of Caring,318121,"[35, 18]",2016-06-16,12.075,7.299,2141,en,False
1928,The Polka King,The Polka King,419472,[35],2017-01-22,12.068,5.6,291,en,False
1929,O Matador,The Killer,466190,"[28, 37]",2017-09-13,12.058,6.1,132,pt,False
1930,La tribu,The Tribe,504345,[35],2018-03-16,12.055,6.4,202,es,False
1931,Sergio,Sergio,653744,[18],2020-01-28,12.044,6.577,326,en,False
1932,सरदार का पोता,Sardar Ka Grandson,734780,"[35, 18, 10749, 10751]",2021-05-18,12.037,7.2,23,hi,False
1933,Untold: Caitlyn Jenner,Untold: Caitlyn Jenner,857731,[99],2021-08-24,12.022,6.6,38,en,False
1934,"For a Good Time, Call...","For a Good Time, Call...",84200,"[35, 18]",2012-08-31,12.009,5.8,297,en,False
1935,Jim Jefferies: High n' Dry,Jim Jefferies: High n' Dry,1078764,[35],2023-02-14,11.99,6.1,39,en,False
1936,También la lluvia,Even the Rain,53596,"[18, 36]",2011-01-05,11.982,6.9,260,es,False
1937,Jaula,The Chalk Line,960875,"[27, 9648]",2022-09-09,11.976,6.4,318,es,False
1938,മിന്നൽ മുരളി,Minnal Murali,657644,"[28, 35, 14]",2021-12-16,11.973,7.1,305,ml,False
1939,Hannah Gadsby: Nanette,Hannah Gadsby: Nanette,529531,[35],2018-06-19,11.972,8.0,269,en,False
1940,El guardián invisible,The Invisible Guardian,392207,"[53, 80, 9648]",2017-03-03,10.802,6.5,667,es,False
1941,A Christmas Prince: The Royal Baby,A Christmas Prince: The Royal Baby,587693,"[10749, 10751, 10770]",2019-12-05,10.303,6.3,535,en,False
1942,Chi è senza peccato....,He Who Is Without Sin...,207706,"[18, 10749]",1952-12-18,7.169,6.4,7,it,False
1943,Dolphin Tale,Dolphin Tale,62837,"[18, 10751]",2011-09-22,16.72,6.9,633,en,False
1944,सावी,Savi,1264800,"[28, 53]",2024-05-31,16.715,5.9,7,hi,False
1945,All Day and a Night,All Day and a Night,530956,[18],2020-05-01,9.802,6.2,171,en,False
1946,โกงพลิกเกม,Game Changer,890665,"[35, 80]",2021-10-28,9.367,6.4,27,th,False
1947,Queen,Queen,247645,"[35, 18]",2014-03-07,14.29,7.4,266,hi,False
1948,Icarus,Icarus,432976,[99],2017-06-03,11.789,7.7,719,en,False
1949,Tamango,Tamango,121358,"[18, 36]",1958-01-24,16.463,6.4,6,fr,False
1950,靓汤,Lang Tong,443526,[53],2015-08-05,10.615,4.0,11,zh,False
1951,Fragile,Fragile,11348,"[27, 53, 9648]",2005-10-14,11.531,6.518,570,en,False
1952,Blood Brothers: Malcolm X & Muhammad Ali,Blood Brothers: Malcolm X & Muhammad Ali,861604,"[99, 36]",2021-09-08,7.112,7.383,30,en,False
1953,Boğa Boğa,Chokehold,944152,"[53, 18]",2023-04-21,16.587,5.565,54,tr,False
1954,Unknown: Killer Robots,Unknown: Killer Robots,1128718,[99],2023-07-10,11.478,6.947,47,en,False
1955,[REC]: terror sin pausa,[REC]: Horror Without Pause,1017138,[99],2022-10-28,16.573,6.857,21,es,False
1956,Kağıttan Hayatlar,Paper Lives,785534,[18],2021-03-12,14.537,8.056,378,tr,False
1957,Shiny_Flakes: The Teenage Drug Lord,Shiny_Flakes: The Teenage Drug Lord,850329,"[99, 80]",2021-08-02,11.289,7.6,124,de,False
1958,Monster,Monster,1203484,"[53, 27]",2023-11-29,16.526,5.3,44,id,False
1959,Forgive Us Our Trespasses,Forgive Us Our Trespasses,929436,"[18, 10752]",2022-02-17,16.523,6.2,96,en,False
1960,విరాట పర్వం,Viraata Parvam,609096,"[18, 10749]",2022-06-17,13.278,4.8,8,te,False
1961,Horse Girl,Horse Girl,653601,[18],2020-01-27,16.45,5.63,538,en,False
1962,Trees of Peace,Trees of Peace,763073,[18],2021-04-01,16.443,7.2,77,en,False
1963,I predatori di Atlantide,Raiders of Atlantis,29173,"[878, 28]",1983-11-25,16.423,5.0,51,it,False
1964,Headshot,Headshot,403605,"[28, 53, 18]",2016-09-24,16.419,6.4,429,id,False
1965,KM 31: Kilometro 31,KM 31: Kilometer 31,20015,"[53, 27, 9648]",2006-10-19,8.76,5.8,130,es,False
1966,First Match,First Match,502122,[18],2018-03-12,10.765,6.4,143,en,False
1967,Invitación a un Asesinato,A Deadly Invitation,1179664,"[35, 9648]",2023-10-06,11.559,5.8,151,es,False
1968,Youtopia,Sugar Baby,513919,[18],2018-04-25,10.761,5.2,104,it,False
1969,Sei nell'anima,Beautiful Rebel,1156966,"[10402, 18, 36]",2024-05-02,9.84,6.8,74,it,False
1970,Best. Christmas. Ever!,Best. Christmas. Ever!,987490,[35],2023-11-16,10.559,5.4,191,en,False
1971,Half Brothers,Half Brothers,652962,"[35, 18]",2020-12-04,16.331,7.4,204,en,False
1972,She's Gotta Have It,She's Gotta Have It,27995,"[35, 10749]",1986-08-08,6.996,6.7,319,en,False
1973,Mitt,Mitt,250769,[99],2014-01-17,16.306,6.3,56,en,False
1974,துணிவு,Thunivu,904557,"[28, 80, 53, 35]",2023-01-10,12.236,5.7,32,ta,False
1975,I Kill Giants,I Kill Giants,419831,"[14, 18]",2017-11-15,16.002,6.17,1166,en,False
1976,Homecoming: A Film by Beyoncé,Homecoming: A Film by Beyoncé,593691,"[99, 10402]",2019-04-17,8.004,8.1,329,en,False
1977,Jak zostać gwiazdą,Fierce,768503,"[35, 10402]",2020-10-02,16.269,6.2,123,pl,False
1978,Jacqueline Novak: Get on Your Knees,Jacqueline Novak: Get on Your Knees,1214980,[35],2024-01-22,16.267,5.8,12,en,False
1979,डार्लिंग्स,Darlings,801526,"[35, 80, 53]",2022-08-05,16.241,6.918,55,hi,False
1980,Los santos inocentes,The Holy Innocents,75877,[18],1984-04-04,16.218,7.8,112,es,False
1981,Anna Nicole Smith: You Don't Know Me,Anna Nicole Smith: You Don't Know Me,1114590,[99],2023-05-16,16.213,6.1,58,en,False
1982,द गर्ल ऑन द ट्रेन,The Girl on the Train,695958,"[18, 53]",2021-02-26,6.944,5.9,74,hi,False
1983,Les femmes et l'assassin,The Women and the Murderer,866127,"[99, 80]",2021-09-09,6.941,6.3,34,fr,False
1984,Kronjuvelerna,The Crown Jewels,72993,"[18, 10749]",2011-06-29,15.968,5.415,41,sv,False
1985,Maléfique,Maléfique,46025,"[14, 27, 9648]",2003-05-07,16.191,5.9,99,fr,False
1986,தி எலிபெண்ட் விசுபெரர்சு,The Elephant Whisperers,1041580,[99],2022-12-07,11.512,7.324,108,ta,False
1987,Our Planet: Behind The Scenes,Our Planet: Behind The Scenes,621561,[99],2019-04-05,16.185,7.5,43,en,False
1988,Mixed by Erry,Mixed by Erry,921785,"[35, 36, 10402]",2023-03-02,15.014,7.5,428,it,False
1989,Ur spår,Off Track,913129,"[35, 18]",2022-01-28,16.159,6.2,51,sv,False
1990,The Mystery of Marilyn Monroe: The Unheard Tapes,The Mystery of Marilyn Monroe: The Unheard Tapes,953300,[99],2022-04-27,16.138,6.4,133,en,False
1991,Ofrenda a la tormenta,Offering to the Storm,673174,"[80, 53, 9648]",2020-07-24,10.74,6.5,305,es,False
1992,Knock Down the House,Knock Down the House,565312,[99],2019-01-27,16.127,7.2,162,en,False
1993,Jakarta vs Everybody,Jakarta vs Everybody,551478,[18],2022-03-19,16.1,5.2,6,id,False
1994,Super Monsters: Santa's Super Monster Helpers,Super Monsters: Santa's Super Monster Helpers,773936,"[16, 10751]",2020-12-08,16.094,6.4,5,en,False
1995,Bajo el mismo techo,Under the Same Roof,555657,[35],2019-02-01,16.057,5.5,113,es,False
1996,हम आपके हैं कौन...!,Hum Aapke Hain Koun..!,46387,"[18, 10749]",1994-08-05,16.057,6.4,103,hi,False
1997,No habrá paz para los malvados,No Rest for the Wicked,76013,[53],2011-09-16,16.052,5.9,127,es,False
1998,La enfermedad del domingo,Sunday's Illness,442811,[18],2018-02-23,16.051,6.6,104,es,False
1999,Adam Sandler: Love You,Adam Sandler: Love You,1244705,[35],2024-08-26,16.043,5.9,19,en,False
2000,He Never Died,He Never Died,279690,"[35, 18, 14, 27]",2015-12-18,9.474,6.18,465,en,False
2001,Death to 2020,Death to 2020,773655,[35],2020-12-27,16.031,6.506,721,en,False
2002,The Trailer Park Boys Xmas Special,The Trailer Park Boys Xmas Special,217720,"[35, 10770]",2004-12-12,16.012,6.9,46,en,False
2003,Dos,Two,811072,"[53, 27]",2021-07-23,13.23,5.404,323,es,False
2004,Super Monsters Furever Friends,Super Monsters Furever Friends,595503,"[14, 16]",2019-04-16,6.859,5.7,14,en,False
2005,A pesar de todo,Despite Everything,588001,[35],2019-03-16,9.723,6.0,419,es,False
2006,A Todas Partes,All the Places,1078862,"[35, 18]",2023-02-14,15.305,6.8,52,es,False
2007,Robert,Robert,356149,[27],2015-08-24,10.715,4.3,152,en,False
2008,Deidra & Laney Rob a Train,Deidra & Laney Rob a Train,428687,"[18, 35, 80]",2017-01-23,7.214,5.6,112,en,False
2009,L'uomo senza gravità,The Man Without Gravity,636698,"[14, 18, 35]",2019-10-21,15.915,7.112,251,it,False
2010,A Secret Love,A Secret Love,687156,[99],2020-04-29,9.714,7.3,117,en,False
2011,On n'est pas sorti de l'auberge,On n'est pas sorti de l'auberge,72243,[35],1982-09-08,11.308,4.6,12,fr,False
2012,El hijo,The Son,600881,[53],2019-05-02,9.707,5.4,140,es,False
2013,บ้านเช่า..บูชายัญ,Home for Rent,977177,"[27, 53, 9648]",2023-04-06,12.981,6.9,112,th,False
2014,Wheelman,Wheelman,471014,"[28, 80, 53]",2017-10-20,15.831,6.101,618,en,False
2015,Anek,Anek,888268,"[28, 53]",2022-05-27,11.127,6.1,22,hi,False
2016,गुरु,Guru,15772,"[18, 10749]",2007-01-12,9.696,6.8,120,hi,False
2017,No tengas miedo,Don't Be Afraid,73738,[18],2011-04-28,15.786,6.6,51,es,False
2018,Banlieusards 2,Street Flow 2,1034947,[18],2023-09-27,15.785,6.182,77,fr,False
2019,L.O.L. Surprise! Winter Fashion Show,L.O.L. Surprise! Winter Fashion Show,1039627,[16],2022-10-24,9.886,7.7,39,en,False
2020,AK vs AK,AK vs AK,735919,"[35, 28, 18, 80]",2020-12-24,11.264,6.87,50,hi,False
2021,भीड़,Bheed,1081726,[18],2023-03-24,11.258,6.0,13,hi,False
2022,Iliza Shlesinger: Elder Millennial,Iliza Shlesinger: Elder Millennial,535340,[35],2018-07-24,11.255,7.0,103,en,False
2023,Den man älskar,To Love Someone,24393,[18],2007-09-28,11.253,5.4,12,sv,False
2024,Els encantats,The Enchanted,1022725,[18],2023-06-02,11.252,6.1,10,ca,False
2025,عروستي,My Bride,869984,"[10749, 35]",2021-09-22,11.252,5.6,8,ar,False
2026,Bruised,Bruised,718633,[18],2020-09-12,11.246,6.885,436,en,False
2027,Quelqu'un de bien,Slice of Life,60297,"[18, 35]",2002-10-16,11.239,4.9,26,fr,False
2028,Hasan Minhaj: Homecoming King,Hasan Minhaj: Homecoming King,458310,[35],2017-05-23,11.229,7.7,134,en,False
2029,Ali Wong: Baby Cobra,Ali Wong: Baby Cobra,396292,[35],2016-05-06,11.225,7.2,167,en,False
2030,டான்,Don,895033,"[35, 10749]",2022-05-12,11.217,6.0,23,ta,False
2031,The Jonestown Haunting,The Jonestown Haunting,695564,"[80, 27]",2020-06-16,11.217,3.4,10,en,False
2032,مسامير,Masameer: The Movie,659676,"[16, 35, 28, 18]",2020-01-09,11.213,6.1,30,ar,False
2033,Descendant,Descendant,913822,"[99, 36]",2022-10-21,11.21,6.4,26,en,False
2034,Happy Nous Year,Stuck with You,1057648,"[10749, 35]",2022-12-28,11.2,4.619,67,fr,False
2035,A Journey,A Journey,1260916,[18],2024-04-13,11.194,7.5,23,tl,False
2036,Margarita with a Straw,Margarita with a Straw,287499,[18],2015-04-17,11.18,6.9,75,hi,False
2037,Curse of the Witching Tree,Curse of the Witching Tree,334088,[27],2015-05-18,11.178,4.3,33,en,False
2038,ഇരട്ട,Iratta,945167,"[18, 53]",2023-02-03,11.161,6.4,29,ml,False
2039,Historia de lo oculto,History of the Occult,649294,"[18, 27, 53]",2020-01-13,11.159,6.839,121,es,False
2040,Rewind,Rewind,1143183,"[18, 10749, 878]",2023-12-25,10.959,6.833,24,tl,False
2041,Feminists: What Were They Thinking?,Feminists: What Were They Thinking?,507618,[99],2018-02-19,15.602,7.7,92,en,False
2042,Mudbound,Mudbound,414425,[18],2017-11-16,11.676,7.389,1210,en,False
2043,Night of the Eagle,Night of the Eagle,45714,[27],1962-04-25,15.583,6.7,90,en,False
2044,Christmas with You,Christmas with You,936960,"[10749, 35]",2022-11-17,15.574,5.76,208,en,False
2045,D'après une histoire vraie,Based on a True Story,416051,"[53, 9648]",2017-11-01,11.671,5.7,490,fr,False
2046,The Angel,The Angel,468362,"[28, 18, 36, 53, 10752]",2018-05-15,15.532,6.6,296,en,False
2047,Cuerpo de élite,Heroes Wanted,375872,"[28, 35]",2016-08-26,15.525,5.1,154,es,False
2048,"Najmro. Kocha, kradnie, szanuje",The Getaway King,859453,"[35, 80, 28]",2021-09-17,6.649,6.4,69,pl,False
2049,Pyaar Ka Punchnama 2,Pyaar Ka Punchnama 2,363413,"[10749, 35, 18]",2015-10-16,15.504,6.6,69,hi,False
2050,Surviving Paradise: A Family Tale,Surviving Paradise: A Family Tale,936625,[99],2022-03-02,15.494,7.0,58,en,False
2051,Bäst i Sverige!,We Can Be Heroes!,72268,"[10751, 18]",2002-03-26,15.47,4.4,9,sv,False
2052,Sługi wojny,Servants of War,625221,[53],2019-08-22,15.463,6.625,40,pl,False
2053,Misshandlingen,Assault and Battery,229587,[18],1969-09-05,15.459,6.4,8,sv,False
2054,10.000 Km,"10,000 Km",253251,"[18, 10749]",2014-05-16,15.457,6.112,89,es,False
2055,Adieu l'ami,"Farewell, Friend",4857,"[80, 28, 53]",1968-08-14,15.449,6.3,88,fr,False
2056,Mute,Mute,401371,"[878, 9648, 53]",2018-02-23,15.446,5.575,1047,en,False
2057,En dag och en halv,A Day and a Half,978783,[18],2023-09-01,9.202,6.357,112,sv,False
2058,Outstanding: A Comedy Revolution,Outstanding: A Comedy Revolution,1275903,"[99, 35]",2024-06-07,15.443,5.9,7,en,False
2059,Queen Elizabeth II: The Diamond Celebration,Queen Elizabeth II: The Diamond Celebration,442358,[99],2013-01-01,15.401,7.5,5,en,False
2060,"Ice Cold: Murder, Coffee and Jessica Wongso","Ice Cold: Murder, Coffee and Jessica Wongso",1172499,"[99, 80]",2023-09-28,6.599,6.7,25,en,False
2061,Crip Camp: A Disability Revolution,Crip Camp: A Disability Revolution,653725,[99],2020-03-25,15.368,7.2,142,en,False
2062,Los sin nombre,The Nameless,9439,"[53, 9648, 27, 18]",1999-10-08,15.368,5.6,156,es,False
2063,粽邪3：鬼門開,The Rope Curse 3,1033667,[27],2023-08-25,14.642,4.7,15,zh,False
2064,What If?,What If?,1163055,"[18, 10749]",2023-09-07,6.583,6.2,4,tl,False
2065,Jim Jefferies: This Is Me Now,Jim Jefferies: This Is Me Now,532374,[35],2018-07-13,6.782,6.8,96,en,False
2066,Bo Burnham: Inside,Bo Burnham: Inside,823754,"[35, 18]",2021-07-22,12.41,8.05,476,en,False
2067,Gabriel Iglesias: Stadium Fluffy,Gabriel Iglesias: Stadium Fluffy,1011579,[35],2022-10-18,13.159,7.4,33,en,False
2068,Bon Cop Bad Cop 2,Bon Cop Bad Cop 2,417489,"[28, 80, 35]",2017-05-12,9.648,6.323,113,fr,False
2069,La lengua de las mariposas,Butterfly,31023,[18],1999-09-24,15.326,7.4,224,es,False
2070,Bronx,Rogue City,671039,"[80, 53, 28, 18]",2020-10-30,12.654,5.9,581,fr,False
2071,கான்ஜூரிங் கண்ணப்பன்,Conjuring Kannappan,1201126,"[35, 27]",2023-12-08,9.543,5.0,3,ta,False
2072,Kevin Hart: What Now?,Kevin Hart: What Now?,339927,"[35, 99, 10770]",2016-10-14,13.145,6.5,238,en,False
2073,Tomorrow We Live,Tomorrow We Live,338043,"[10752, 18]",1943-04-05,14.541,5.6,5,en,False
2074,Love per Square Foot,Love per Square Foot,505175,"[35, 10749]",2018-02-14,10.646,6.7,111,hi,False
2075,Wir Können Nicht Anders,Christmas Crossfire,765123,"[35, 80, 53]",2020-12-04,15.27,4.672,87,de,False
2076,Truman,Truman,341744,"[18, 35]",2015-09-24,12.641,7.0,364,es,False
2077,"Yo, adolescente",Memories of a Teenager,649058,[18],2019-11-18,15.268,7.7,101,es,False
2078,To the Bone,To the Bone,401104,[18],2017-01-22,15.264,7.22,3459,en,False
2079,Someone Great,Someone Great,515248,"[35, 10749]",2019-04-19,14.393,6.373,1140,en,False
2080,Ali Wong: Hard Knock Wife,Ali Wong: Hard Knock Wife,518045,[35],2018-05-13,15.259,6.9,119,en,False
2081,November Criminals,November Criminals,317091,"[80, 18, 9648, 53]",2017-11-07,9.137,5.321,638,en,False
2082,L'odore del sangue,The Scent of Blood,62027,[18],2004-04-02,15.221,5.4,11,it,False
2083,Madre,Mother,594692,"[18, 53]",2019-11-11,7.39,6.7,106,es,False
2084,Escape the Undertaker,Escape the Undertaker,871875,"[27, 9648, 10751]",2021-10-05,6.518,4.8,66,en,False
2085,83,83,601337,"[18, 36]",2021-12-23,15.204,7.0,51,hi,False
2086,Sul più bello,Out of My League,664031,"[10749, 35]",2020-10-22,15.196,6.9,463,it,False
2087,Madame Claude,Madame Claude,660006,"[80, 18, 10749]",2021-04-02,15.179,5.7,217,fr,False
2088,WIL,WILL,973468,"[18, 10752, 36]",2023-09-27,13.665,6.5,83,nl,False
2089,Franco Escamilla: Voyerista auditivo,Franco Escamilla: Eavesdropping,1039026,[35],2022-10-23,8.949,8.547,85,es,False
2090,Like Father,Like Father,518452,[18],2018-08-03,11.879,6.258,658,en,False
2091,Bigbug,Bigbug,665828,"[878, 35]",2022-02-11,15.137,5.294,405,fr,False
2092,Lulli,Lulli,700127,"[35, 10749, 14]",2021-12-26,6.89,5.848,201,pt,False
2093,Mike Birbiglia: Thank God for Jokes,Mike Birbiglia: Thank God for Jokes,442087,[35],2017-02-28,15.131,7.4,66,en,False
2094,Creating The Queen's Gambit,Creating The Queen's Gambit,784047,[99],2021-01-10,15.112,7.8,118,en,False
2095,The Kings of Queenstown,The Queenstown Kings,1193708,[18],2023-11-17,12.247,5.7,19,xh,False
2096,जोगी,Jogi,1014386,"[80, 18]",2022-09-16,15.107,6.8,11,hi,False
2097,Jackass 4.5,Jackass 4.5,828853,"[35, 99, 28]",2022-05-20,9.887,6.447,329,en,False
2098,WHAM!,WHAM!,1134865,"[99, 10402]",2023-06-27,15.079,7.4,67,en,False
2099,Jim & Andy: The Great Beyond,Jim & Andy: The Great Beyond,469019,"[99, 18, 35]",2017-09-05,15.053,7.5,666,en,False
2100,The Wrong Arm of the Law,The Wrong Arm of the Law,42989,"[80, 35]",1963-03-17,10.745,6.4,36,en,False
2101,Father Soldier Son,Father Soldier Son,695476,"[99, 10752]",2020-04-15,10.744,6.484,64,en,False
2102,John Mulaney: The Comeback Kid,John Mulaney: The Comeback Kid,367735,"[35, 99, 10770]",2015-11-13,10.742,7.7,240,en,False
2103,"Yo, 'El Vaquilla'","I, 'The Heifer'",189312,"[80, 18]",1985-11-08,10.717,5.6,32,es,False
2104,Here Love Lies,Here Love Lies,1092693,"[10749, 53]",2023-03-03,10.716,3.6,5,en,False
2105,Áfàméfùnà: An Nwa Boi Story,Áfàméfùnà: An Nwa Boi Story,1210724,[18],2023-11-06,10.709,0.0,0,ig,False
2106,È stato il figlio,It Was the Son,121998,"[35, 80, 18]",2012-09-01,10.707,6.799,72,it,False
2107,El mal ajeno,For the Good of Others,53739,"[53, 18, 878]",2010-06-03,10.69,5.3,44,es,False
2108,Pachamama,Pachamama,529790,"[12, 16, 10751, 14]",2018-12-12,10.684,7.2,76,fr,False
2109,緝魂,The Soul,773569,"[9648, 878, 53]",2021-01-08,10.682,7.1,77,zh,False
2110,Akelarre,Coven,655187,"[18, 36]",2020-10-02,10.676,6.7,287,eu,False
2111,Lykke-Per,A Fortunate Man,523561,[18],2018-08-30,10.672,6.8,162,da,False
2112,భోళా శంకర్,Bhola Shankar,864221,"[28, 80, 18, 53]",2023-08-10,10.66,5.7,3,te,False
