,original_title,title,id,genre_ids,release_date,popularity,vote_average,vote_count,original_language,adult
146,Death on the Nile,Death on the Nile,4192,[9648],1978-09-29,43.609,7.157,783,en,False
147,범죄도시 2,The Roundup,619803,"[28, 80, 35, 53]",2022-05-18,101.546,7.2,288,ko,False
148,Tyler Perry's Divorce in the Black,Tyler Perry's Divorce in the Black,1213742,"[18, 53]",2024-07-11,101.032,7.217,45,en,False
149,Color of Night,Color of Night,2124,"[10749, 9648, 53]",1994-08-19,100.909,5.7,559,en,False
150,Addicted,Addicted,235271,"[18, 53]",2014-10-10,89.799,5.9,401,en,False
151,The Living Daylights,The Living Daylights,708,"[28, 12, 53]",1987-06-29,62.529,6.5,1748,en,False
152,La reina del convento,La reina del convento,1199748,[35],2024-02-02,100.601,0.0,0,es,False
153,Five Feet Apart,Five Feet Apart,527641,"[10749, 18]",2019-03-14,100.366,8.263,5554,en,False
154,The Hunger Games,The Hunger Games,70160,"[878, 12, 14]",2012-03-12,62.535,7.2,21800,en,False
155,After Ever Happy,After Ever Happy,744276,"[10749, 18]",2022-08-24,77.462,6.805,1204,en,False
156,Season of the Witch,Season of the Witch,23047,"[12, 14, 28]",2011-01-07,94.406,5.469,2401,en,False
157,The War with Grandpa,The War with Grandpa,425001,"[35, 10751]",2020-08-27,66.867,6.449,937,en,False
158,The Expendables,The Expendables,27578,"[53, 12, 28]",2010-08-03,98.006,6.2,7661,en,False
159,3 Days to Kill,3 Days to Kill,192102,"[28, 18, 53]",2014-02-14,57.233,6.1,2134,en,False
160,劇場版 NARUTO -ナルト- 疾風伝 絆,Naruto Shippuden the Movie: Bonds,17581,"[14, 16, 28]",2008-08-02,41.956,7.3,463,ja,False
161,Upgraded,Upgraded,1014590,"[10749, 35]",2024-02-07,79.253,7.247,786,en,False
162,Operation Fortune: Ruse de Guerre,Operation Fortune: Ruse de Guerre,739405,"[28, 53, 35, 12]",2023-01-04,97.068,6.506,1483,en,False
163,A View to a Kill,A View to a Kill,707,"[12, 28, 53]",1985-05-24,56.557,6.2,1939,en,False
164,The Grinch,The Grinch,360920,"[16, 10751, 35, 14]",2018-11-08,95.271,6.856,3870,en,False
165,Enemy at the Gates,Enemy at the Gates,853,"[18, 10752, 36, 10749]",2001-02-28,57.258,7.416,3550,en,False
166,Roald Dahl's The Witches,Roald Dahl's The Witches,531219,"[10751, 35, 14]",2020-10-26,95.682,6.38,2779,en,False
167,GoldenEye,GoldenEye,710,"[12, 28, 53]",1995-11-16,67.493,6.9,3826,en,False
168,Cinderella,Cinderella,593910,"[14, 10749, 35]",2021-09-03,40.896,6.4,1372,en,False
169,BORUTO -NARUTO THE MOVIE-,Boruto: Naruto the Movie,347201,"[12, 28, 16, 35, 14]",2015-08-07,95.264,7.5,1550,ja,False
170,Taxi,Taxi,2330,"[28, 35, 80, 12]",1998-04-08,89.398,6.7,2440,fr,False
171,Butcher's Crossing,Butcher's Crossing,843846,"[37, 18]",2023-02-03,40.411,5.974,136,en,False
172,るろうに剣心　伝説の最期編,Rurouni Kenshin Part III: The Legend Ends,221732,"[28, 12, 14]",2014-09-13,64.588,7.7,480,ja,False
173,Merry Little Batman,Merry Little Batman,870358,"[16, 28, 10751, 35]",2023-12-08,49.568,6.669,130,en,False
174,Resident Evil: Welcome to Raccoon City,Resident Evil: Welcome to Raccoon City,460458,"[27, 878, 28]",2021-11-24,63.007,5.968,2417,en,False
175,るろうに剣心 京都大火編,Rurouni Kenshin Part II: Kyoto Inferno,221731,"[28, 12, 18, 14]",2014-08-01,70.992,7.6,559,ja,False
176,Legend,Legend,276907,"[80, 53]",2015-09-09,93.033,7.1,3810,en,False
177,성난황소,Unstoppable,554972,"[80, 28, 53]",2018-11-22,61.556,7.385,143,ko,False
178,Les Infaillibles,The Infallibles,1143019,"[35, 28]",2024-06-20,67.202,6.3,83,fr,False
179,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),495764,"[28, 80]",2020-02-05,91.339,6.9,10164,en,False
180,Todos los nombres de Dios,All the Names of God,1053592,"[18, 28, 53]",2023-09-15,58.08,6.407,113,es,False
181,Octopussy,Octopussy,700,"[12, 28, 53]",1983-06-05,44.274,6.3,1938,en,False
182,Moonraker,Moonraker,698,"[28, 12, 53, 878]",1979-06-26,46.507,6.155,1944,en,False
183,Stonehearst Asylum,Stonehearst Asylum,207933,"[53, 9648, 27]",2014-10-23,90.978,6.8,1397,en,False
184,The Captive,The Captive,244761,"[18, 53, 80]",2014-09-05,38.987,5.8,1081,en,False
185,What We Do in the Shadows,What We Do in the Shadows,246741,"[35, 27]",2014-06-19,38.854,7.6,3477,en,False
186,The Wrong Man,The Wrong Man,22527,"[80, 18]",1956-12-22,47.363,7.1,536,en,False
187,Morbius,Morbius,526896,"[28, 878, 14]",2022-03-30,89.415,6.012,4257,en,False
188,Whip It,Whip It,22798,[18],2009-04-09,89.405,6.738,1027,en,False
189,Jurassic Park,Jurassic Park,329,"[12, 878]",1993-06-11,38.267,8.0,16165,en,False
190,늑대사냥,Project Wolf Hunting,799379,"[28, 53, 27, 80]",2022-09-21,66.258,6.4,341,ko,False
191,Night of the Living Dead,Night of the Living Dead,10331,"[27, 53]",1968-10-04,37.835,7.615,2402,en,False
192,Greenland,Greenland,524047,"[28, 53, 18]",2020-07-29,88.017,7.138,4461,en,False
193,Allegiant,Allegiant,262504,"[12, 878, 28, 9648]",2016-03-09,37.702,6.101,6552,en,False
194,No Time to Die,No Time to Die,370172,"[28, 53, 12]",2021-09-29,70.175,7.375,6182,en,False
195,Hulk,Hulk,1927,"[878, 12, 28]",2003-06-19,87.602,5.551,5708,en,False
196,The Autopsy of Jane Doe,The Autopsy of Jane Doe,397243,"[27, 9648]",2016-12-21,66.873,6.797,4184,en,False
197,Peter Rabbit 2: The Runaway,Peter Rabbit 2: The Runaway,522478,"[10751, 35, 12, 16]",2021-03-25,86.965,7.1,791,en,False
198,Voyagers,Voyagers,597890,"[878, 53]",2021-04-08,66.827,5.969,848,en,False
199,The Addams Family,The Addams Family,481084,"[10751, 16, 35, 14]",2019-10-10,60.047,6.603,2288,en,False
200,I Am Legend,I Am Legend,6479,"[18, 878, 53]",2007-12-12,69.539,7.2,15574,en,False
201,Barefoot,Barefoot,242042,"[35, 18, 10749]",2014-02-02,37.13,6.6,607,en,False
202,The First Purge,The First Purge,442249,"[27, 28, 53]",2018-07-04,77.968,6.001,3947,en,False
203,THE LAST -NARUTO THE MOVIE-,The Last: Naruto the Movie,317442,"[28, 10749, 16]",2014-12-06,53.191,7.5,2178,ja,False
204,La La Land,La La Land,313369,"[35, 18, 10749, 10402]",2016-11-29,64.701,7.9,16694,en,False
205,Taxi 3,Taxi 3,2334,"[28, 35]",2003-01-29,84.902,5.7,1480,fr,False
206,DC League of Super-Pets,DC League of Super-Pets,539681,"[16, 28, 10751, 35, 878]",2022-07-27,84.262,7.2,1523,en,False
207,Papillon,Papillon,5924,"[80, 18]",1973-12-16,36.065,7.841,1875,en,False
208,Intouchables,The Intouchables,77338,"[18, 35]",2011-11-02,54.507,8.3,17088,fr,False
209,Trunk - Locked In,Trunk - Locked In,1183905,"[53, 28, 18]",2023-11-24,49.647,6.038,79,de,False
210,Qu'est-ce qu'on a fait au Bon Dieu ?,Serial (Bad) Weddings,262391,[35],2014-04-16,35.742,6.7,3361,fr,False
211,Scary Stories to Tell in the Dark,Scary Stories to Tell in the Dark,417384,"[27, 53]",2019-08-08,35.73,6.5,2619,en,False
212,Boboda,Boboda,1356242,[35],2024-09-01,61.417,2.0,1,es,False
213,Twister,Twister,664,"[28, 12, 18]",1996-05-10,49.922,6.5,3365,en,False
214,Macbeth,Macbeth,225728,"[18, 10752]",2015-09-22,83.178,6.5,1426,en,False
215,Mortal Engines,Mortal Engines,428078,"[12, 878]",2018-11-27,83.059,6.209,4622,en,False
216,Inheritance,Inheritance,602147,"[18, 9648, 53]",2020-04-30,83.047,6.38,615,en,False
217,Knives Out,Knives Out,546554,"[35, 80, 9648]",2019-11-27,56.112,7.847,12243,en,False
218,Taxi 4,Taxi 4,2335,"[28, 35]",2007-02-10,82.543,5.6,1204,fr,False
219,Hereditary,Hereditary,493922,"[27, 9648, 53]",2018-06-07,77.049,7.292,7552,en,False
220,Black Lotus,Black Lotus,996154,"[28, 80, 9648, 53]",2023-04-12,70.814,6.599,152,en,False
221,座頭市,Zatoichi,246,"[12, 18, 28]",2003-09-06,35.086,7.2,846,ja,False
222,The Survivor,The Survivor,606870,"[36, 28, 18, 10770]",2022-04-07,63.771,6.9,158,en,False
223,The Texas Chain Saw Massacre,The Texas Chain Saw Massacre,30497,[27],1974-10-11,55.0,7.3,3253,en,False
224,ドラゴンボールZ 復活の「F」,Dragon Ball Z: Resurrection 'F',303857,"[28, 16, 878]",2015-04-18,69.221,6.8,1886,ja,False
225,Captain Fantastic,Captain Fantastic,334533,"[12, 18]",2016-07-08,34.738,7.9,6336,en,False
226,Valerian and the City of a Thousand Planets,Valerian and the City of a Thousand Planets,339964,"[12, 878, 28]",2017-07-20,80.511,6.6,7419,en,False
227,"Red, White & Royal Blue","Red, White & Royal Blue",930094,"[35, 10749]",2023-07-27,57.391,8.0,1238,en,False
228,American Hustle,American Hustle,168672,"[18, 80]",2013-12-03,34.345,6.855,7186,en,False
229,A Day to Die,A Day to Die,864116,"[28, 53, 80, 18]",2022-03-04,45.6,5.797,212,en,False
230,The Others,The Others,1933,"[27, 9648, 53]",2001-08-02,80.042,7.6,6425,en,False
231,I Spit on Your Grave 2,I Spit on Your Grave 2,207768,"[53, 27, 80]",2013-08-25,79.974,6.293,1256,en,False
232,The Elephant Man,The Elephant Man,1955,"[18, 36]",1980-10-09,79.552,8.0,3439,en,False
233,पठान,Pathaan,864692,"[28, 12, 53]",2023-01-25,34.789,6.5,185,hi,False
234,Elvis,Elvis,614934,"[18, 10402, 36]",2022-06-22,78.49,7.523,3356,en,False
235,For Your Eyes Only,For Your Eyes Only,699,"[12, 28, 53]",1981-06-24,60.4,6.5,1822,en,False
236,Portrait de la jeune fille en feu,Portrait of a Lady on Fire,531428,"[18, 10749, 36]",2019-09-18,76.129,8.1,2502,fr,False
237,El robo del siglo,The Heist of the Century,609242,"[35, 53, 80]",2020-01-16,39.538,7.778,774,es,False
238,Perfect Addiction,Perfect Addiction,845659,"[18, 10749]",2023-02-16,33.034,6.745,277,en,False
239,I Spit on Your Grave,I Spit on Your Grave,43947,"[53, 80, 27]",2010-06-17,76.88,6.5,2242,en,False
240,刺杀小说家,A Writer's Odyssey,611698,"[14, 28, 12, 18]",2021-02-12,76.629,7.1,286,zh,False
241,The Little Vampire,The Little Vampire,24100,"[10751, 12, 35, 14]",2000-10-27,32.807,6.853,417,en,False
242,Million Dollar Baby,Million Dollar Baby,70,[18],2004-12-15,55.698,7.956,9443,en,False
243,The Addams Family 2,The Addams Family 2,639721,"[10751, 16, 35, 14, 12]",2021-10-01,76.404,6.988,1269,en,False
244,The Colony,The Colony,178809,"[28, 878, 53]",2013-04-12,32.67,5.426,1123,en,False
245,The Duke of Burgundy,The Duke of Burgundy,250225,"[18, 9648, 10749]",2014-10-18,32.604,6.3,321,en,False
246,Soleil Rouge,Red Sun,11842,[37],1971-09-15,32.535,6.9,252,fr,False
247,Divergent,Divergent,157350,"[28, 12, 878]",2014-03-14,51.487,6.9,12693,en,False
248,[REC]⁴: Apocalipsis,[REC]⁴ Apocalypse,185341,"[53, 27]",2014-10-31,31.928,5.6,1123,es,False
249,Die Hart,Die Hart,1077280,"[35, 28, 53]",2023-02-22,74.462,6.0,441,en,False
250,Bullet Train Down,Bullet Train Down,1006540,[28],2022-08-01,53.022,5.6,61,en,False
251,Point Break,Point Break,257088,"[28, 12, 80, 53]",2015-12-03,52.954,5.9,2246,en,False
252,Carrie,Carrie,7340,"[27, 53]",1976-11-03,74.043,7.3,3782,en,False
253,Quantum of Solace,Quantum of Solace,10764,"[12, 28, 53, 80]",2008-10-29,74.004,6.329,7765,en,False
254,Thirteen Lives,Thirteen Lives,698948,"[18, 53]",2022-07-18,73.98,7.899,1232,en,False
255,The Curious Case of Benjamin Button,The Curious Case of Benjamin Button,4922,"[18, 14, 10749]",2008-12-25,73.956,7.588,12653,en,False
256,Central Intelligence,Central Intelligence,302699,"[28, 35, 80, 9648]",2016-06-16,53.428,6.4,5846,en,False
257,Tenet,Tenet,577922,"[28, 53, 878]",2020-08-22,40.666,7.2,9757,en,False
258,American Fiction,American Fiction,1056360,"[35, 18]",2023-11-10,39.943,7.3,951,en,False
259,Proximity,Proximity,693158,"[878, 18]",2020-05-15,49.601,6.567,297,en,False
260,I Spit on Your Grave III: Vengeance Is Mine,I Spit on Your Grave III: Vengeance Is Mine,357096,"[27, 53]",2015-10-01,73.116,5.7,926,en,False
261,My Spy,My Spy,592834,"[10751, 28, 35]",2020-01-09,31.302,6.903,1211,en,False
262,Abre los ojos,Open Your Eyes,1902,"[18, 53, 878]",1997-12-19,31.29,7.448,1020,es,False
263,The Name of the Rose,The Name of the Rose,192,"[18, 53, 9648]",1986-09-24,34.822,7.5,2961,en,False
264,Limitless,Limitless,51876,"[53, 9648, 878]",2011-03-17,72.869,7.2,10511,en,False
265,The Matrix Resurrections,The Matrix Resurrections,624860,"[878, 28, 12]",2021-12-16,72.412,6.407,5661,en,False
266,1917,1917,530915,"[10752, 36, 53, 18]",2019-12-25,72.045,8.0,12269,en,False
267,Abominable,Abominable,431580,"[10751, 16, 12, 35]",2019-09-19,71.952,7.5,2015,en,False
268,Evil Under the Sun,Evil Under the Sun,4193,"[53, 80, 9648, 18]",1982-03-05,30.83,6.898,423,en,False
269,Skyfall,Skyfall,37724,"[28, 12, 53]",2012-10-24,47.681,7.244,15074,en,False
270,Joy Ride,Joy Ride,864168,[35],2023-06-22,71.653,6.701,349,en,False
271,반도,Peninsula,581392,"[27, 12, 28, 53]",2020-07-15,59.922,6.8,2336,ko,False
272,Host,Host,723072,"[27, 53, 9648]",2020-12-04,70.627,6.5,910,en,False
273,Rage,Rage,242310,"[28, 80, 53]",2014-05-09,30.12,5.3,737,en,False
274,Midnight in Paris,Midnight in Paris,59436,"[14, 35, 10749]",2011-05-11,30.093,7.532,7207,en,False
275,Live and Let Die,Live and Let Die,253,"[12, 28, 53]",1973-06-27,70.05,6.5,2011,en,False
276,Megan Leavey,Megan Leavey,424488,"[18, 10752]",2017-06-09,56.752,7.3,761,en,False
277,콘크리트 유토피아,Concrete Utopia,729854,"[53, 878, 18]",2023-08-09,69.929,7.07,200,ko,False
278,The Magnificent Seven,The Magnificent Seven,966,"[37, 28, 12]",1960-10-12,36.716,7.513,1755,en,False
279,Снайпер. Білий ворон,Sniper: The White Raven,966220,"[10752, 28, 18]",2022-05-03,69.614,7.668,734,uk,False
280,Godzilla vs. Kong,Godzilla vs. Kong,399566,"[28, 878, 12]",2021-03-24,51.199,7.6,9908,en,False
281,Tengo ganas de ti,I Want You,109689,"[18, 10749]",2012-06-22,56.187,7.4,1864,es,False
282,Atonement,Atonement,4347,"[18, 10749]",2007-02-27,68.964,7.649,4141,en,False
283,The Secret of Kells,The Secret of Kells,26963,"[16, 10751, 14]",2009-02-09,35.887,7.4,679,en,False
284,Qu'est-ce qu'on a tous fait au Bon Dieu ?,Serial (Bad) Weddings 3,714869,"[10749, 35]",2021-12-21,29.527,6.271,356,fr,False
285,Inland Empire,Inland Empire,1730,"[53, 9648, 14, 27]",2006-12-06,29.467,7.0,1060,en,False
286,Borat Subsequent Moviefilm,Borat Subsequent Moviefilm,740985,[35],2020-10-23,68.629,6.457,2498,en,False
287,El secreto de sus ojos,The Secret in Their Eyes,25376,"[9648, 53, 18]",2009-08-13,68.62,8.0,2502,es,False
288,The Expendables 3,The Expendables 3,138103,"[28, 12, 53]",2014-08-07,47.605,6.219,4926,en,False
289,The Family Man,The Family Man,5994,"[35, 18, 10749, 14]",2000-12-12,37.6,6.798,1921,en,False
290,La ciociara,Two Women,24167,"[18, 10752]",1960-12-22,29.347,7.8,524,it,False
291,Beautiful Disaster,Beautiful Disaster,1016121,"[10749, 18, 35]",2023-04-04,52.107,6.694,752,en,False
292,Cold Pursuit,Cold Pursuit,438650,"[28, 80, 53, 35]",2019-02-07,68.135,5.822,2544,en,False
293,Infinite,Infinite,581726,"[878, 28, 12, 53]",2021-09-09,56.052,6.618,1783,en,False
294,The Croods,The Croods,49519,"[16, 12, 10751, 14, 35, 28]",2013-03-15,60.773,6.9,6993,en,False
295,Somebody I Used to Know,Somebody I Used to Know,869112,"[10749, 35, 18]",2023-02-10,54.546,5.781,169,en,False
296,Spencer,Spencer,716612,"[18, 36]",2021-11-04,59.016,6.817,1609,en,False
297,Space Jam: A New Legacy,Space Jam: A New Legacy,379686,"[10751, 16, 35, 878]",2021-07-08,44.511,6.729,3985,en,False
298,한공주,Han Gong-ju,229304,[18],2014-04-17,67.616,7.3,109,ko,False
299,우는 남자,No Tears for the Dead,265851,"[28, 53, 18]",2014-06-04,28.976,7.3,250,ko,False
300,The Boy Next Door,The Boy Next Door,241251,[53],2015-01-23,28.973,4.9,2013,en,False
301,Hachi: A Dog's Tale,Hachi: A Dog's Tale,28178,"[18, 10751]",2009-06-08,55.74,8.008,6635,en,False
302,Homefront,Homefront,204082,"[28, 53]",2013-11-12,67.396,7.0,3455,en,False
303,Terminator Salvation,Terminator Salvation,534,"[28, 878, 53]",2009-05-20,45.943,6.1,6400,en,False
304,The Getaway,The Getaway,2087,"[28, 80, 9648, 53]",1994-02-11,67.112,5.7,329,en,False
305,Locke,Locke,210479,"[18, 53]",2014-04-10,66.945,6.9,2632,en,False
306,Escape Plan 2: Hades,Escape Plan 2: Hades,440471,"[28, 53, 9648, 80, 12]",2018-06-05,66.875,5.2,1424,en,False
307,The Message,The Message,26842,"[12, 18, 28, 36]",1976-03-09,37.165,7.3,342,en,False
308,The Last Voyage of the Demeter,The Last Voyage of the Demeter,635910,"[27, 53, 14]",2023-08-09,66.422,6.823,1521,en,False
309,Memory,Memory,818397,"[28, 53, 80]",2022-04-28,51.367,6.8,1472,en,False
310,Apache Junction,Apache Junction,866038,"[37, 28, 80]",2021-09-24,48.358,6.351,171,en,False
311,Le Cercle rouge,Le Cercle Rouge,11657,"[80, 53]",1970-10-19,28.289,7.616,628,fr,False
312,The Road,The Road,20766,"[12, 18]",2009-11-25,65.919,7.008,3786,en,False
313,Ocho apellidos vascos,Spanish Affair,236737,"[35, 10749, 10751]",2014-03-14,28.229,6.7,620,es,False
314,Ballerina,Ballerina,342473,"[16, 12, 35, 10751]",2016-12-14,65.498,7.2,1857,en,False
315,Assassin Club,Assassin Club,876969,"[28, 12, 53]",2023-02-24,65.474,6.006,157,en,False
316,ஜெய் பீம்,Jai Bhim,855400,"[80, 18, 9648]",2021-11-02,31.256,7.4,149,ta,False
317,The Little Things,The Little Things,602269,"[18, 80, 53]",2021-01-28,58.732,6.329,2449,en,False
318,Prime,Prime,2313,"[35, 18, 10749]",2005-09-21,63.444,6.0,792,en,False
319,Flight,Flight,87502,[18],2012-11-02,64.788,6.8,5911,en,False
320,P.S. I Love You,P.S. I Love You,6023,"[18, 10749]",2007-11-15,45.693,7.2,3267,en,False
321,Tom & Jerry,Tom & Jerry,587807,"[35, 10751, 16]",2021-02-10,42.194,6.8,2425,en,False
322,Snowpiercer,Snowpiercer,110415,"[28, 878, 18]",2013-08-01,46.17,6.906,9432,ko,False
323,Wonder Woman 1984,Wonder Woman 1984,464052,"[28, 12, 14]",2020-12-16,45.66,6.431,8359,en,False
324,The Case for Christ,The Case for Christ,424998,[18],2017-04-07,38.649,6.8,271,en,False
325,The November Man,The November Man,254904,"[80, 28, 53]",2014-08-27,64.249,6.1,1448,en,False
326,What Lies Below,What Lies Below,716703,"[27, 9648, 53, 878]",2020-12-17,37.872,5.3,183,en,False
327,"Crazy, Stupid, Love.","Crazy, Stupid, Love.",50646,"[35, 18, 10749]",2011-07-29,60.106,7.259,8419,en,False
328,峰爆,Cloudy Mountain,862855,"[28, 12, 18]",2021-09-11,38.357,7.4,214,zh,False
329,"Farewell, My Lovely","Farewell, My Lovely",1835,"[80, 9648, 53]",1975-08-08,27.206,6.6,148,en,False
330,Short Circuit,Short Circuit,2605,"[878, 35, 10751]",1986-05-09,27.19,6.615,1455,en,False
331,Elf,Elf,10719,"[35, 10751, 14]",2003-10-09,63.438,6.7,3976,en,False
332,The Lego Movie 2: The Second Part,The Lego Movie 2: The Second Part,280217,"[28, 12, 16, 35, 10751]",2019-02-06,63.347,6.7,2167,en,False
333,Born on the Fourth of July,Born on the Fourth of July,2604,"[18, 10752]",1989-12-20,27.119,7.0,1670,en,False
334,Frontera,Frontera,259611,"[37, 18]",2014-07-31,27.054,6.5,180,en,False
335,Agora,Agora,26428,"[12, 18, 36]",2009-05-17,26.989,7.0,1400,en,False
336,Marlowe,Marlowe,844417,[80],2023-02-15,26.89,5.8,352,en,False
337,Invasion of the Body Snatchers,Invasion of the Body Snatchers,11850,"[878, 27]",1978-12-20,33.718,7.205,1083,en,False
338,To End All Wars,To End All Wars,1783,"[18, 10752, 28]",2001-09-02,26.853,6.4,158,en,False
339,The Girl on the Train,The Girl on the Train,346685,"[53, 9648, 18, 80]",2016-10-05,62.259,6.4,5640,en,False
340,Hacker,Hacker,413052,"[80, 18, 53]",2016-09-15,26.647,6.275,298,en,False
341,King Kong,King Kong,244,"[12, 14, 27]",1933-03-15,26.597,7.6,1449,en,False
342,आदिपुरुष,Adipurush,734253,"[28, 12, 14]",2023-06-16,61.775,5.118,85,hi,False
343,Звёздный разум,Project 'Gemini',575322,"[878, 27]",2022-01-06,47.882,5.747,430,en,False
344,Tom Clancy's Without Remorse,Tom Clancy's Without Remorse,567189,"[28, 53, 10752]",2021-04-29,37.866,7.0,2413,en,False
345,Green Book,Green Book,490132,"[18, 36]",2018-11-16,61.608,8.241,11473,en,False
346,Southpaw,Southpaw,307081,"[28, 18]",2015-03-24,41.441,7.365,5419,en,False
347,Padre no hay más que uno,Father There Is Only One,587272,[35],2019-08-02,43.83,7.675,721,es,False
348,Celda 211,Cell 211,33273,"[28, 53, 18]",2009-11-06,26.273,7.448,1224,es,False
349,Crank,Crank,1948,"[28, 53, 80]",2006-08-31,61.302,6.649,3726,en,False
350,The Man from Earth,The Man from Earth,13363,"[878, 18]",2007-06-10,61.158,7.637,2451,en,False
351,Dr. No,Dr. No,646,"[12, 28, 53]",1962-10-07,36.299,7.0,3536,en,False
352,Hypnotic,Hypnotic,536437,"[9648, 53, 878]",2023-05-11,38.068,6.2,1181,en,False
353,Malignant,Malignant,619778,"[27, 9648]",2021-09-01,60.872,6.795,2260,en,False
354,RE:BORN,RE:BORN,408866,"[28, 80]",2016-09-24,26.074,7.044,205,ja,False
355,"To Sir, with Love","To Sir, with Love",25934,[18],1967-06-14,26.034,7.51,306,en,False
356,Rio Lobo,Rio Lobo,26593,[37],1970-04-01,26.014,6.4,239,en,False
357,Slasher,Slasher,1027535,"[27, 35]",2023-05-12,52.628,6.5,3,es,False
358,Hunter Killer,Hunter Killer,399402,"[28, 12, 53]",2018-10-19,34.735,6.889,2135,en,False
359,Robot & Frank,Robot & Frank,84329,"[878, 35, 18, 80]",2012-08-16,25.901,6.917,1063,en,False
360,Lifeforce,Lifeforce,11954,"[27, 878]",1985-06-21,60.329,6.2,596,en,False
361,Nerve,Nerve,328387,"[9648, 12, 80]",2016-06-27,25.796,7.0,6750,en,False
362,The Company of Wolves,The Company of Wolves,11905,"[27, 14]",1984-09-21,30.684,6.3,319,en,False
363,The Lego Movie,The Lego Movie,137106,"[16, 10751, 12, 35, 14]",2014-02-06,42.908,7.418,7754,en,False
364,Edge of Tomorrow,Edge of Tomorrow,137113,"[28, 878]",2014-05-27,45.135,7.623,13705,en,False
365,Best of the Best,Best of the Best,238751,"[28, 18]",1989-11-10,25.452,6.5,288,en,False
366,La tortue rouge,The Red Turtle,337703,"[16, 18, 14, 10751]",2016-03-27,25.419,7.5,1245,fr,False
367,Swamp Thing,Swamp Thing,17918,"[27, 878]",1982-01-01,25.384,5.4,378,en,False
368,Seule : Les dossiers Silvercloud,Let Her Kill You,852436,"[53, 9648]",2023-03-08,55.375,6.1,143,fr,False
369,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,325133,[35],2016-05-04,26.844,5.8,4363,en,False
370,Lionheart,Lionheart,9399,[28],1990-06-07,40.079,6.529,1023,en,False
371,東京リベンジャーズ,Tokyo Revengers,698201,"[28, 18, 80]",2021-07-09,32.587,7.873,228,ja,False
372,Shattered,Shattered,844398,"[53, 27, 80, 9648]",2022-01-14,26.334,5.7,146,en,False
373,Ostwind,Windstorm,233639,"[12, 10751]",2013-03-21,58.607,7.3,278,de,False
374,You Only Live Twice,You Only Live Twice,667,"[28, 53, 12]",1967-06-13,28.257,6.6,2155,en,False
375,Padre no hay más que uno 2: la llegada de la suegra,Father There Is Only One 2,668742,"[35, 10751]",2020-07-29,36.972,7.525,538,es,False
